Short Lead,Extender Lead,Off Lead,Total,Day,Park,Sunrise,Darkness,Session,Time,Type
0,0,0,0,29,1,7.633333,0.983333667,Morning,8:37,DogCounts
0,0,0,0,29,1,7.633333,1.016667,Morning,8:39,DogCounts
0,0,0,0,29,1,7.633333,1.050000333,Morning,8:41,DogCounts
2,0,0,2,29,1,7.633333,1.083333667,Morning,8:43,DogCounts
2,0,0,2,29,1,7.633333,1.116667,Morning,8:45,DogCounts
0,0,0,0,29,1,7.633333,1.150000333,Morning,8:47,DogCounts
0,0,1,1,29,1,7.633333,1.183333667,Morning,8:49,DogCounts
0,0,1,1,29,1,7.633333,1.216667,Morning,8:51,DogCounts
0,1,0,1,30,2,16.21667,0.816663333,Evening,17:02,DogCounts
0,0,0,0,30,2,16.21667,0.849996667,Evening,17:04,DogCounts
0,0,0,0,30,2,16.21667,0.88333,Evening,17:06,DogCounts
0,0,0,0,30,2,16.21667,0.916663333,Evening,17:08,DogCounts
0,0,0,0,30,2,16.21667,0.949996667,Evening,17:10,DogCounts
0,0,1,1,30,2,16.21667,0.98333,Evening,17:12,DogCounts
0,0,1,1,30,2,16.21667,1.016663333,Evening,17:14,DogCounts
0,0,1,1,30,2,16.21667,1.049996667,Evening,17:16,DogCounts
0,0,1,1,30,2,16.21667,1.08333,Evening,17:18,DogCounts
0,0,0,0,30,2,16.21667,1.116663333,Evening,17:20,DogCounts
0,0,0,0,30,2,16.21667,1.149996667,Evening,17:22,DogCounts
0,0,0,0,30,2,16.21667,1.18333,Evening,17:24,DogCounts
0,0,0,0,30,2,16.21667,1.216663333,Evening,17:26,DogCounts
0,0,0,0,30,2,16.21667,1.249996667,Evening,17:28,DogCounts
0,0,0,0,30,2,16.21667,1.28333,Evening,17:30,DogCounts
0,0,0,0,30,2,16.21667,1.316663333,Evening,17:32,DogCounts
0,0,1,1,30,2,16.21667,1.349996667,Evening,17:34,DogCounts
0,0,1,1,30,2,16.21667,1.38333,Evening,17:36,DogCounts
0,0,1,1,30,2,16.21667,1.416663333,Evening,17:38,DogCounts
0,0,0,0,30,3,16.21667,1.699996667,Evening,17:55,DogCounts
0,1,0,1,30,3,16.21667,1.73333,Evening,17:57,DogCounts
0,1,0,1,30,3,16.21667,1.766663333,Evening,17:59,DogCounts
0,0,0,0,30,3,16.21667,1.799996667,Evening,18:01,DogCounts
0,0,0,0,30,3,16.21667,1.83333,Evening,18:03,DogCounts
0,0,0,0,30,3,16.21667,1.866663333,Evening,18:05,DogCounts
0,0,0,0,30,3,16.21667,1.899996667,Evening,18:07,DogCounts
0,0,1,1,30,3,16.21667,1.93333,Evening,18:09,DogCounts
0,0,0,0,30,3,16.21667,1.966663333,Evening,18:11,DogCounts
0,0,0,0,30,3,16.21667,1.999996667,Evening,18:13,DogCounts
1,0,0,1,30,3,16.21667,2.03333,Evening,18:15,DogCounts
1,0,0,1,30,3,16.21667,2.066663333,Evening,18:17,DogCounts
0,0,0,0,30,3,16.21667,2.099996667,Evening,18:19,DogCounts
0,0,0,0,30,3,16.21667,2.13333,Evening,18:21,DogCounts
0,0,2,2,30,3,16.21667,2.166663333,Evening,18:23,DogCounts
1,0,2,3,30,3,16.21667,2.199996667,Evening,18:25,DogCounts
0,0,1,1,30,3,16.21667,2.23333,Evening,18:27,DogCounts
0,0,1,1,30,3,16.21667,2.266663333,Evening,18:29,DogCounts
1,0,0,1,30,1,16.21667,2.716663333,Evening,18:56,DogCounts
1,0,0,1,30,1,16.21667,2.749996667,Evening,18:58,DogCounts
0,0,0,0,30,1,16.21667,2.78333,Evening,19:00,DogCounts
0,0,0,0,30,1,16.21667,2.816663333,Evening,19:02,DogCounts
0,0,0,0,30,1,16.21667,2.849996667,Evening,19:04,DogCounts
0,0,0,0,30,1,16.21667,2.88333,Evening,19:06,DogCounts
0,0,0,0,30,1,16.21667,2.916663333,Evening,19:08,DogCounts
0,0,0,0,30,1,16.21667,2.949996667,Evening,19:10,DogCounts
0,0,0,0,30,1,16.21667,2.98333,Evening,19:12,DogCounts
0,0,0,0,30,1,16.21667,3.016663333,Evening,19:14,DogCounts
0,0,0,0,30,1,16.21667,3.049996667,Evening,19:16,DogCounts
0,0,0,0,30,1,16.21667,3.08333,Evening,19:18,DogCounts
0,0,0,0,30,1,16.21667,3.116663333,Evening,19:20,DogCounts
0,0,0,0,30,1,16.21667,3.149996667,Evening,19:22,DogCounts
0,0,0,0,30,1,16.21667,3.18333,Evening,19:24,DogCounts
0,0,0,0,30,1,16.21667,3.216663333,Evening,19:26,DogCounts
0,0,0,0,30,1,16.21667,3.249996667,Evening,19:28,DogCounts
0,0,1,1,30,1,16.21667,3.28333,Evening,19:30,DogCounts
0,0,1,1,30,1,16.21667,3.316663333,Evening,19:32,DogCounts
0,0,0,0,31,1,16.2,0.866666667,Evening,17:04,DogCounts
0,0,0,0,31,1,16.2,0.9,Evening,17:06,DogCounts
2,0,1,3,31,1,16.2,0.933333333,Evening,17:08,DogCounts
0,0,3,3,31,1,16.2,0.966666667,Evening,17:10,DogCounts
1,0,2,3,31,1,16.2,1,Evening,17:12,DogCounts
1,0,1,2,31,1,16.2,1.033333333,Evening,17:14,DogCounts
0,0,0,0,31,1,16.2,1.066666667,Evening,17:16,DogCounts
0,0,0,0,31,1,16.2,1.1,Evening,17:18,DogCounts
0,0,0,0,31,1,16.2,1.133333333,Evening,17:20,DogCounts
0,0,0,0,31,1,16.2,1.166666667,Evening,17:22,DogCounts
0,0,0,0,31,1,16.2,1.2,Evening,17:24,DogCounts
0,0,0,0,31,1,16.2,1.233333333,Evening,17:26,DogCounts
0,0,0,0,31,1,16.2,1.266666667,Evening,17:28,DogCounts
0,0,0,0,31,1,16.2,1.3,Evening,17:30,DogCounts
0,0,0,0,31,1,16.2,1.333333333,Evening,17:32,DogCounts
1,0,0,1,31,1,16.2,1.366666667,Evening,17:34,DogCounts
0,0,0,0,31,1,16.2,1.4,Evening,17:36,DogCounts
0,0,0,0,31,2,16.2,1.666666667,Evening,17:52,DogCounts
0,0,0,0,31,2,16.2,1.7,Evening,17:54,DogCounts
0,1,0,1,31,2,16.2,1.733333333,Evening,17:56,DogCounts
0,0,0,0,31,2,16.2,1.766666667,Evening,17:58,DogCounts
0,0,0,0,31,2,16.2,1.8,Evening,18:00,DogCounts
0,0,0,0,31,2,16.2,1.833333333,Evening,18:02,DogCounts
0,0,0,0,31,2,16.2,1.866666667,Evening,18:04,DogCounts
0,0,0,0,31,2,16.2,1.9,Evening,18:06,DogCounts
0,0,0,0,31,2,16.2,1.933333333,Evening,18:08,DogCounts
0,0,0,0,31,2,16.2,1.966666667,Evening,18:10,DogCounts
0,0,0,0,31,2,16.2,2,Evening,18:12,DogCounts
0,0,0,0,31,2,16.2,2.033333333,Evening,18:14,DogCounts
0,0,0,0,31,2,16.2,2.066666667,Evening,18:16,DogCounts
0,0,1,1,31,2,16.2,2.1,Evening,18:18,DogCounts
0,0,1,1,31,2,16.2,2.133333333,Evening,18:20,DogCounts
0,0,2,2,31,2,16.2,2.166666667,Evening,18:22,DogCounts
0,1,0,1,31,3,16.2,2.4,Evening,18:36,DogCounts
0,1,0,1,31,3,16.2,2.433333333,Evening,18:38,DogCounts
0,0,0,0,31,3,16.2,2.466666667,Evening,18:40,DogCounts
0,0,0,0,31,3,16.2,2.5,Evening,18:42,DogCounts
0,0,0,0,31,3,16.2,2.533333333,Evening,18:44,DogCounts
0,2,0,2,31,3,16.2,2.566666667,Evening,18:46,DogCounts
0,2,0,2,31,3,16.2,2.6,Evening,18:48,DogCounts
0,0,0,0,31,3,16.2,2.633333333,Evening,18:50,DogCounts
0,0,0,0,31,3,16.2,2.666666667,Evening,18:52,DogCounts
0,0,0,0,31,3,16.2,2.7,Evening,18:54,DogCounts
0,0,0,0,31,3,16.2,2.733333333,Evening,18:56,DogCounts
0,0,0,0,31,3,16.2,2.766666667,Evening,18:58,DogCounts
0,0,0,0,31,3,16.2,2.8,Evening,19:00,DogCounts
1,0,0,1,31,3,16.2,2.833333333,Evening,19:02,DogCounts
0,0,0,0,31,3,16.2,2.866666667,Evening,19:04,DogCounts
0,0,0,0,31,3,16.2,2.9,Evening,19:06,DogCounts
0,0,0,0,31,3,16.2,2.933333333,Evening,19:08,DogCounts
0,0,0,0,31,3,16.2,2.966666667,Evening,19:10,DogCounts
0,0,0,0,31,3,16.2,3,Evening,19:12,DogCounts
0,0,0,0,31,3,16.2,3.033333333,Evening,19:14,DogCounts
0,0,0,0,31,3,16.2,3.066666667,Evening,19:16,DogCounts
0,0,0,0,32,3,7.7,-1.133333333,Morning,6:34,DogCounts
1,0,0,1,32,3,7.7,-1.1,Morning,6:36,DogCounts
0,0,0,0,32,3,7.7,-1.066666667,Morning,6:38,DogCounts
0,0,0,0,32,3,7.7,-1.033333333,Morning,6:40,DogCounts
0,0,0,0,32,3,7.7,-1,Morning,6:42,DogCounts
0,0,0,0,32,3,7.7,-0.966666667,Morning,6:44,DogCounts
0,0,0,0,32,3,7.7,-0.933333333,Morning,6:46,DogCounts
0,0,0,0,32,3,7.7,-0.9,Morning,6:48,DogCounts
0,0,0,0,32,3,7.7,-0.866666667,Morning,6:50,DogCounts
1,0,0,1,32,3,7.7,-0.833333333,Morning,6:52,DogCounts
1,0,0,1,32,3,7.7,-0.8,Morning,6:54,DogCounts
0,0,0,0,32,3,7.7,-0.766666667,Morning,6:56,DogCounts
0,0,0,0,32,3,7.7,-0.733333333,Morning,6:58,DogCounts
0,0,0,0,32,3,7.7,-0.7,Morning,7:00,DogCounts
0,0,0,0,32,3,7.7,-0.666666667,Morning,7:02,DogCounts
0,0,0,0,32,3,7.7,-0.633333333,Morning,7:04,DogCounts
0,0,2,2,32,2,7.7,-0.333333333,Morning,7:22,DogCounts
0,0,1,1,32,2,7.7,-0.3,Morning,7:24,DogCounts
0,0,2,2,32,2,7.7,-0.266666667,Morning,7:26,DogCounts
0,0,1,1,32,2,7.7,-0.233333333,Morning,7:28,DogCounts
0,0,3,3,32,2,7.7,-0.2,Morning,7:30,DogCounts
0,0,0,0,32,2,7.7,-0.166666667,Morning,7:32,DogCounts
0,0,2,2,32,2,7.7,-0.133333333,Morning,7:34,DogCounts
0,0,2,2,32,2,7.7,-0.1,Morning,7:36,DogCounts
0,0,0,0,32,2,7.7,-0.066666667,Morning,7:38,DogCounts
0,0,0,0,32,2,7.7,-0.033333333,Morning,7:40,DogCounts
0,0,1,1,32,2,7.7,0,Morning,7:42,DogCounts
0,0,0,0,32,2,7.7,0.033333333,Morning,7:44,DogCounts
0,0,0,0,32,2,7.7,0.066666667,Morning,7:46,DogCounts
0,0,1,1,32,2,7.7,0.1,Morning,7:48,DogCounts
0,0,1,1,32,2,7.7,0.133333333,Morning,7:50,DogCounts
0,0,1,1,32,2,7.7,0.166666667,Morning,7:52,DogCounts
0,0,1,1,32,2,7.7,0.2,Morning,7:54,DogCounts
2,0,0,2,32,1,7.7,0.45,Morning,8:09,DogCounts
0,0,2,2,32,1,7.7,0.483333333,Morning,8:11,DogCounts
0,0,2,2,32,1,7.7,0.516666667,Morning,8:13,DogCounts
0,0,2,2,32,1,7.7,0.55,Morning,8:15,DogCounts
0,0,2,2,32,1,7.7,0.583333333,Morning,8:17,DogCounts
0,0,2,2,32,1,7.7,0.616666667,Morning,8:19,DogCounts
0,0,2,2,32,1,7.7,0.65,Morning,8:21,DogCounts
0,0,0,0,32,1,7.7,0.683333333,Morning,8:23,DogCounts
0,0,0,0,32,1,7.7,0.716666667,Morning,8:25,DogCounts
0,0,0,0,32,1,7.7,0.75,Morning,8:27,DogCounts
0,0,0,0,32,1,7.7,0.783333333,Morning,8:29,DogCounts
0,0,0,0,32,1,7.7,0.816666667,Morning,8:31,DogCounts
0,0,0,0,32,1,7.7,0.85,Morning,8:33,DogCounts
0,0,0,0,32,1,7.7,0.883333333,Morning,8:35,DogCounts
0,0,0,0,32,1,7.7,0.916666667,Morning,8:37,DogCounts
0,0,0,0,32,1,7.7,0.95,Morning,8:39,DogCounts
0,0,0,0,32,1,7.7,0.983333333,Morning,8:41,DogCounts
0,0,1,1,32,1,7.7,1.016666667,Morning,8:43,DogCounts
1,0,1,2,32,1,7.7,1.05,Morning,8:45,DogCounts
0,1,0,1,33,1,7.733333,-1.233333,Morning,6:30,DogCounts
0,0,0,0,33,1,7.733333,-1.199999667,Morning,6:32,DogCounts
0,0,0,0,33,1,7.733333,-1.166666333,Morning,6:34,DogCounts
0,0,0,0,33,1,7.733333,-1.133333,Morning,6:36,DogCounts
0,0,0,0,33,1,7.733333,-1.099999667,Morning,6:38,DogCounts
0,0,0,0,33,1,7.733333,-1.066666333,Morning,6:40,DogCounts
0,0,0,0,33,1,7.733333,-1.033333,Morning,6:42,DogCounts
1,0,0,1,33,1,7.733333,-0.999999667,Morning,6:44,DogCounts
1,0,0,1,33,1,7.733333,-0.966666333,Morning,6:46,DogCounts
1,0,0,1,33,1,7.733333,-0.933333,Morning,6:48,DogCounts
1,0,0,1,33,1,7.733333,-0.899999667,Morning,6:50,DogCounts
0,0,0,0,33,1,7.733333,-0.866666333,Morning,6:52,DogCounts
0,0,0,0,33,1,7.733333,-0.833333,Morning,6:54,DogCounts
0,0,0,0,33,1,7.733333,-0.799999667,Morning,6:56,DogCounts
0,0,0,0,33,1,7.733333,-0.766666333,Morning,6:58,DogCounts
0,0,0,0,33,1,7.733333,-0.733333,Morning,7:00,DogCounts
0,0,0,0,33,1,7.733333,-0.699999667,Morning,7:02,DogCounts
0,0,1,1,33,2,7.733333,-0.399999667,Morning,7:20,DogCounts
1,0,1,2,33,2,7.733333,-0.366666333,Morning,7:22,DogCounts
1,0,1,2,33,2,7.733333,-0.333333,Morning,7:24,DogCounts
0,0,0,0,33,2,7.733333,-0.299999667,Morning,7:26,DogCounts
0,0,0,0,33,2,7.733333,-0.266666333,Morning,7:28,DogCounts
0,0,0,0,33,2,7.733333,-0.233333,Morning,7:30,DogCounts
0,0,0,0,33,2,7.733333,-0.199999667,Morning,7:32,DogCounts
0,0,0,0,33,2,7.733333,-0.166666333,Morning,7:34,DogCounts
0,0,1,1,33,2,7.733333,-0.133333,Morning,7:36,DogCounts
0,0,1,1,33,2,7.733333,-0.099999667,Morning,7:38,DogCounts
0,0,0,0,33,2,7.733333,-0.066666333,Morning,7:40,DogCounts
0,0,0,0,33,2,7.733333,-0.033333,Morning,7:42,DogCounts
0,0,0,0,33,2,7.733333,3.33E-07,Morning,7:44,DogCounts
0,0,0,0,33,2,7.733333,0.033333667,Morning,7:46,DogCounts
0,0,0,0,33,2,7.733333,0.066667,Morning,7:48,DogCounts
0,0,0,0,33,2,7.733333,0.100000333,Morning,7:50,DogCounts
0,0,1,1,33,3,7.733333,0.416667,Morning,8:09,DogCounts
2,0,1,3,33,3,7.733333,0.450000333,Morning,8:11,DogCounts
0,0,0,0,33,3,7.733333,0.483333667,Morning,8:13,DogCounts
0,0,0,0,33,3,7.733333,0.516667,Morning,8:15,DogCounts
2,0,0,2,33,3,7.733333,0.550000333,Morning,8:17,DogCounts
3,0,0,3,33,3,7.733333,0.583333667,Morning,8:19,DogCounts
1,0,0,1,33,3,7.733333,0.616667,Morning,8:21,DogCounts
1,0,0,1,33,3,7.733333,0.650000333,Morning,8:23,DogCounts
1,0,0,1,33,3,7.733333,0.683333667,Morning,8:25,DogCounts
0,0,0,0,33,3,7.733333,0.716667,Morning,8:27,DogCounts
0,0,0,0,33,3,7.733333,0.750000333,Morning,8:29,DogCounts
2,2,0,4,33,3,7.733333,0.783333667,Morning,8:31,DogCounts
2,2,0,4,33,3,7.733333,0.816667,Morning,8:33,DogCounts
0,1,0,1,33,3,7.733333,0.850000333,Morning,8:35,DogCounts
0,0,0,0,33,3,7.733333,0.883333667,Morning,8:37,DogCounts
0,0,0,0,33,3,7.733333,0.916667,Morning,8:39,DogCounts
0,0,0,0,33,3,7.733333,0.950000333,Morning,8:41,DogCounts
0,0,0,0,36,2,7.816666667,-1.016666667,Morning,6:48,DogCounts
0,0,0,0,36,2,7.816666667,-0.983333333,Morning,6:50,DogCounts
0,0,0,0,36,2,7.816666667,-0.95,Morning,6:52,DogCounts
0,0,0,0,36,2,7.816666667,-0.916666667,Morning,6:54,DogCounts
0,0,0,0,36,2,7.816666667,-0.883333333,Morning,6:56,DogCounts
0,0,0,0,36,2,7.816666667,-0.85,Morning,6:58,DogCounts
1,0,2,3,36,2,7.816666667,-0.816666667,Morning,7:00,DogCounts
1,0,1,2,36,2,7.816666667,-0.783333333,Morning,7:02,DogCounts
1,0,1,2,36,2,7.816666667,-0.75,Morning,7:04,DogCounts
1,0,1,2,36,2,7.816666667,-0.716666667,Morning,7:06,DogCounts
1,0,1,2,36,2,7.816666667,-0.683333333,Morning,7:08,DogCounts
0,0,0,0,36,2,7.816666667,-0.65,Morning,7:10,DogCounts
0,0,0,0,36,2,7.816666667,-0.616666667,Morning,7:12,DogCounts
0,0,1,1,36,2,7.816666667,-0.583333333,Morning,7:14,DogCounts
0,0,1,1,36,2,7.816666667,-0.55,Morning,7:16,DogCounts
0,0,0,0,36,2,7.816666667,-0.516666667,Morning,7:18,DogCounts
0,0,0,0,36,3,7.816666667,-0.25,Morning,7:34,DogCounts
0,0,0,0,36,3,7.816666667,-0.216666667,Morning,7:36,DogCounts
0,0,2,2,36,3,7.816666667,-0.183333333,Morning,7:38,DogCounts
0,0,2,2,36,3,7.816666667,-0.15,Morning,7:40,DogCounts
0,0,0,0,36,3,7.816666667,-0.116666667,Morning,7:42,DogCounts
0,0,0,0,36,3,7.816666667,-0.083333333,Morning,7:44,DogCounts
0,0,0,0,36,3,7.816666667,-0.05,Morning,7:46,DogCounts
0,0,0,0,36,3,7.816666667,-0.016666667,Morning,7:48,DogCounts
0,1,0,1,36,3,7.816666667,0.016666667,Morning,7:50,DogCounts
0,1,0,1,36,3,7.816666667,0.05,Morning,7:52,DogCounts
0,1,1,2,36,3,7.816666667,0.083333333,Morning,7:54,DogCounts
0,2,1,3,36,3,7.816666667,0.116666667,Morning,7:56,DogCounts
0,2,1,3,36,3,7.816666667,0.15,Morning,7:58,DogCounts
3,0,0,3,36,3,7.816666667,0.183333333,Morning,8:00,DogCounts
3,0,0,3,36,3,7.816666667,0.216666667,Morning,8:02,DogCounts
3,0,0,3,36,3,7.816666667,0.25,Morning,8:04,DogCounts
3,0,0,3,36,3,7.816666667,0.283333333,Morning,8:06,DogCounts
0,1,0,1,36,1,7.816666667,0.733333333,Morning,8:33,DogCounts
0,1,0,1,36,1,7.816666667,0.766666667,Morning,8:35,DogCounts
0,0,0,0,36,1,7.816666667,0.8,Morning,8:37,DogCounts
1,0,0,1,36,1,7.816666667,0.833333333,Morning,8:39,DogCounts
0,0,0,0,36,1,7.816666667,0.866666667,Morning,8:41,DogCounts
0,0,0,0,36,1,7.816666667,0.9,Morning,8:43,DogCounts
1,0,1,2,36,1,7.816666667,0.933333333,Morning,8:45,DogCounts
0,0,1,1,36,1,7.816666667,0.966666667,Morning,8:47,DogCounts
0,0,2,2,36,1,7.816666667,1,Morning,8:49,DogCounts
0,0,1,1,36,1,7.816666667,1.033333333,Morning,8:51,DogCounts
0,0,1,1,36,1,7.816666667,1.066666667,Morning,8:53,DogCounts
1,0,0,1,36,1,7.816666667,1.1,Morning,8:55,DogCounts
0,0,1,1,36,1,7.816666667,1.133333333,Morning,8:57,DogCounts
0,0,1,1,36,1,7.816666667,1.166666667,Morning,8:59,DogCounts
0,0,0,0,36,1,7.816666667,1.2,Morning,9:01,DogCounts
0,0,0,0,36,1,7.816666667,1.233333333,Morning,9:03,DogCounts
0,0,0,0,36,1,7.816666667,1.266666667,Morning,9:05,DogCounts
0,0,0,0,36,1,7.816666667,1.3,Morning,9:07,DogCounts
0,0,0,0,38,3,7.85,-1.033333333,Morning,6:49,DogCounts
0,0,0,0,38,3,7.85,-1,Morning,6:51,DogCounts
1,0,1,2,38,3,7.85,-0.966666667,Morning,6:53,DogCounts
1,0,0,1,38,3,7.85,-0.933333333,Morning,6:55,DogCounts
1,0,0,1,38,3,7.85,-0.9,Morning,6:57,DogCounts
1,0,0,1,38,3,7.85,-0.866666667,Morning,6:59,DogCounts
1,1,0,2,38,3,7.85,-0.833333333,Morning,7:01,DogCounts
1,0,1,2,38,3,7.85,-0.8,Morning,7:03,DogCounts
0,0,1,1,38,3,7.85,-0.766666667,Morning,7:05,DogCounts
0,0,0,0,38,3,7.85,-0.733333333,Morning,7:07,DogCounts
0,0,0,0,38,3,7.85,-0.7,Morning,7:09,DogCounts
0,0,0,0,38,3,7.85,-0.666666667,Morning,7:11,DogCounts
0,0,0,0,38,3,7.85,-0.633333333,Morning,7:13,DogCounts
0,0,0,0,38,3,7.85,-0.6,Morning,7:15,DogCounts
0,0,0,0,38,3,7.85,-0.566666667,Morning,7:17,DogCounts
0,0,0,0,38,3,7.85,-0.533333333,Morning,7:19,DogCounts
0,0,1,1,38,3,7.85,-0.5,Morning,7:21,DogCounts
0,0,1,1,38,3,7.85,-0.466666667,Morning,7:23,DogCounts
0,0,3,3,38,1,7.85,-0.05,Morning,7:48,DogCounts
1,0,0,1,38,1,7.85,-0.016666667,Morning,7:50,DogCounts
0,0,0,0,38,1,7.85,0.016666667,Morning,7:52,DogCounts
0,0,1,1,38,1,7.85,0.05,Morning,7:54,DogCounts
0,0,1,1,38,1,7.85,0.083333333,Morning,7:56,DogCounts
0,0,1,1,38,1,7.85,0.116666667,Morning,7:58,DogCounts
0,1,0,1,38,1,7.85,0.15,Morning,8:00,DogCounts
0,1,1,2,38,1,7.85,0.183333333,Morning,8:02,DogCounts
0,1,1,2,38,1,7.85,0.216666667,Morning,8:04,DogCounts
0,1,0,1,38,1,7.85,0.25,Morning,8:06,DogCounts
0,0,0,0,38,1,7.85,0.283333333,Morning,8:08,DogCounts
0,0,0,0,38,1,7.85,0.316666667,Morning,8:10,DogCounts
0,0,0,0,38,1,7.85,0.35,Morning,8:12,DogCounts
0,0,0,0,38,1,7.85,0.383333333,Morning,8:14,DogCounts
1,0,0,1,38,1,7.85,0.416666667,Morning,8:16,DogCounts
1,0,0,1,38,1,7.85,0.45,Morning,8:18,DogCounts
0,0,0,0,38,1,7.85,0.483333333,Morning,8:20,DogCounts
0,0,0,0,38,1,7.85,0.516666667,Morning,8:22,DogCounts
1,0,3,4,38,2,7.85,0.616666667,Morning,8:28,DogCounts
1,0,2,3,38,2,7.85,0.65,Morning,8:30,DogCounts
1,1,4,6,38,2,7.85,0.683333333,Morning,8:32,DogCounts
1,0,4,5,38,2,7.85,0.716666667,Morning,8:34,DogCounts
0,1,1,2,38,2,7.85,0.75,Morning,8:36,DogCounts
0,0,6,6,38,2,7.85,0.783333333,Morning,8:38,DogCounts
0,0,9,9,38,2,7.85,0.816666667,Morning,8:40,DogCounts
0,0,4,4,38,2,7.85,0.85,Morning,8:42,DogCounts
0,0,3,3,38,2,7.85,0.883333333,Morning,8:44,DogCounts
1,0,0,1,38,2,7.85,0.916666667,Morning,8:46,DogCounts
1,0,0,1,38,2,7.85,0.95,Morning,8:48,DogCounts
1,0,4,5,38,2,7.85,0.983333333,Morning,8:50,DogCounts
1,0,4,5,38,2,7.85,1.016666667,Morning,8:52,DogCounts
1,0,0,1,38,2,7.85,1.05,Morning,8:54,DogCounts
1,0,1,2,38,2,7.85,1.083333333,Morning,8:56,DogCounts
1,0,1,2,38,2,7.85,1.116666667,Morning,8:58,DogCounts
1,0,2,3,38,2,7.85,1.15,Morning,9:00,DogCounts
1,0,1,2,38,2,7.85,1.183333333,Morning,9:02,DogCounts
0,0,0,0,39,3,16.08333333,1.033333333,Evening,17:07,DogCounts
0,0,0,0,39,3,16.08333333,1.066666667,Evening,17:09,DogCounts
0,0,0,0,39,3,16.08333333,1.1,Evening,17:11,DogCounts
1,0,1,2,39,3,16.08333333,1.133333333,Evening,17:13,DogCounts
1,0,1,2,39,3,16.08333333,1.166666667,Evening,17:15,DogCounts
1,0,0,1,39,3,16.08333333,1.2,Evening,17:17,DogCounts
0,0,0,0,39,3,16.08333333,1.233333333,Evening,17:19,DogCounts
0,0,0,0,39,3,16.08333333,1.266666667,Evening,17:21,DogCounts
0,0,0,0,39,3,16.08333333,1.3,Evening,17:23,DogCounts
0,0,0,0,39,3,16.08333333,1.333333333,Evening,17:25,DogCounts
0,0,0,0,39,3,16.08333333,1.366666667,Evening,17:27,DogCounts
0,0,0,0,39,3,16.08333333,1.4,Evening,17:29,DogCounts
0,0,0,0,39,3,16.08333333,1.433333333,Evening,17:31,DogCounts
0,0,0,0,39,3,16.08333333,1.466666667,Evening,17:33,DogCounts
0,0,0,0,39,3,16.08333333,1.5,Evening,17:35,DogCounts
0,0,0,0,39,3,16.08333333,1.533333333,Evening,17:37,DogCounts
0,0,0,0,39,3,16.08333333,1.566666667,Evening,17:39,DogCounts
0,0,1,1,39,3,16.08333333,1.6,Evening,17:41,DogCounts
0,0,0,0,39,1,16.08333333,2.05,Evening,18:08,DogCounts
0,0,0,0,39,1,16.08333333,2.083333333,Evening,18:10,DogCounts
0,0,0,0,39,1,16.08333333,2.116666667,Evening,18:12,DogCounts
0,0,0,0,39,1,16.08333333,2.15,Evening,18:14,DogCounts
0,0,0,0,39,1,16.08333333,2.183333333,Evening,18:16,DogCounts
0,0,0,0,39,1,16.08333333,2.216666667,Evening,18:18,DogCounts
0,0,0,0,39,1,16.08333333,2.25,Evening,18:20,DogCounts
0,0,0,0,39,1,16.08333333,2.283333333,Evening,18:22,DogCounts
0,0,0,0,39,1,16.08333333,2.316666667,Evening,18:24,DogCounts
0,0,0,0,39,1,16.08333333,2.35,Evening,18:26,DogCounts
0,0,0,0,39,1,16.08333333,2.383333333,Evening,18:28,DogCounts
0,0,0,0,39,1,16.08333333,2.416666667,Evening,18:30,DogCounts
0,0,0,0,39,1,16.08333333,2.45,Evening,18:32,DogCounts
0,0,1,1,39,1,16.08333333,2.483333333,Evening,18:34,DogCounts
0,0,1,1,39,1,16.08333333,2.516666667,Evening,18:36,DogCounts
0,0,1,1,39,1,16.08333333,2.55,Evening,18:38,DogCounts
0,0,1,1,39,2,16.08333333,2.833333333,Evening,18:55,DogCounts
0,0,1,1,39,2,16.08333333,2.866666667,Evening,18:57,DogCounts
0,0,0,0,39,2,16.08333333,2.9,Evening,18:59,DogCounts
0,0,0,0,39,2,16.08333333,2.933333333,Evening,19:01,DogCounts
0,0,0,0,39,2,16.08333333,2.966666667,Evening,19:03,DogCounts
0,0,1,1,39,2,16.08333333,3,Evening,19:05,DogCounts
0,0,1,1,39,2,16.08333333,3.033333333,Evening,19:07,DogCounts
1,0,0,1,39,2,16.08333333,3.066666667,Evening,19:09,DogCounts
1,0,0,1,39,2,16.08333333,3.1,Evening,19:11,DogCounts
0,0,0,0,39,2,16.08333333,3.133333333,Evening,19:13,DogCounts
0,0,1,1,39,2,16.08333333,3.166666667,Evening,19:15,DogCounts
0,0,1,1,39,2,16.08333333,3.2,Evening,19:17,DogCounts
0,0,0,0,39,2,16.08333333,3.233333333,Evening,19:19,DogCounts
0,0,0,0,39,2,16.08333333,3.266666667,Evening,19:21,DogCounts
0,0,0,0,39,2,16.08333333,3.3,Evening,19:23,DogCounts
0,0,0,0,39,2,16.08333333,3.333333333,Evening,19:25,DogCounts
0,0,0,0,39,2,16.08333333,3.366666667,Evening,19:27,DogCounts
0,0,0,0,40,2,7.9,-1.05,Morning,6:51,DogCounts
0,0,0,0,40,2,7.9,-1.016666667,Morning,6:53,DogCounts
0,0,0,0,40,2,7.9,-0.983333333,Morning,6:55,DogCounts
0,0,0,0,40,2,7.9,-0.95,Morning,6:57,DogCounts
0,0,0,0,40,2,7.9,-0.916666667,Morning,6:59,DogCounts
0,0,1,1,40,2,7.9,-0.883333333,Morning,7:01,DogCounts
